customer_id,gender,education,marital_status,age
23277,F,university,married,42
23278,F,university,married,42
23279,F,university,married,49
23280,F,university,married,37
23281,F,university,married,36
23282,F,high school,single,44
23283,F,graduate school,married,42
23284,F,university,married,35
23285,F,high school,married,49
23286,F,high school,married,35
23287,F,high school,married,43
23288,F,high school,married,39
23289,F,high school,married,34
23290,F,graduate school,single,35
23291,F,university,single,45
23292,F,university,married,39
23293,F,university,single,30
23294,F,university,single,31
23295,F,university,single,31
23296,F,graduate school,single,25
23297,F,university,single,28
23298,F,university,married,29
23299,F,high school,single,31
23300,F,high school,married,32
23301,F,university,married,33
23302,F,university,single,35
23303,F,university,married,42
23304,F,university,single,25
23305,F,university,married,37
23306,F,university,married,42
23307,F,high school,single,40
23308,F,graduate school,single,30
23309,F,university,married,32
23310,F,high school,married,39
23311,F,university,married,46
23312,F,university,single,31
23313,F,others,married,31
23314,F,graduate school,single,31
23315,F,graduate school,single,33
23316,F,university,married,40
23317,F,university,single,27
23318,F,graduate school,single,29
23319,F,university,single,31
23320,F,university,single,31
23321,F,graduate school,married,29
23322,F,university,married,34
23323,F,high school,single,44
23324,F,high school,single,39
23325,F,graduate school,married,42
23326,F,university,married,41
23327,F,graduate school,married,36
23328,F,university,single,47
23329,F,graduate school,single,35
23330,F,graduate school,single,35
23331,F,university,single,36
23332,F,university,married,40
23333,F,graduate school,married,38
23334,F,graduate school,single,36
23335,F,graduate school,married,36
23336,F,university,single,34
23337,F,university,married,34
23338,F,university,single,43
23339,F,university,single,36
23340,F,high school,married,44
23341,F,graduate school,single,29
23342,F,graduate school,single,30
23343,F,university,single,30
23344,F,university,married,31
23345,F,graduate school,single,33
23346,F,graduate school,married,33
23347,F,graduate school,single,33
23348,F,university,married,30
23349,F,university,married,32
23350,F,graduate school,married,33
23351,F,high school,married,41
23352,F,graduate school,single,27
23353,F,university,married,28
23354,F,university,single,28
23355,F,graduate school,married,28
23356,F,university,single,28
23357,F,high school,married,29
23358,F,high school,married,34
23359,F,university,single,40
23360,F,high school,married,39
23361,F,high school,,37
23362,F,university,single,28
23363,F,graduate school,single,28
23364,F,graduate school,single,35
23365,F,university,married,40
23366,F,high school,single,48
23367,F,university,married,37
23368,F,graduate school,single,49
23369,F,others,single,29
23370,F,graduate school,single,34
23371,F,university,married,34
23372,F,graduate school,single,39
23373,F,graduate school,single,30
23374,F,university,single,31
23375,F,university,married,31
23376,F,university,single,31
23377,F,unknown,married,31
23378,F,university,married,32
23379,F,graduate school,married,47
23380,F,graduate school,single,32
23381,F,university,married,32
23382,F,university,married,34
23383,F,graduate school,married,35
23384,F,university,married,35
23385,F,university,married,44
23386,F,graduate school,single,40
23387,F,university,married,36
23388,F,high school,single,38
23389,F,graduate school,single,34
23390,F,university,married,42
23391,F,graduate school,married,37
23392,F,high school,single,34
23393,F,high school,married,35
23394,F,university,married,43
23395,F,university,single,37
23396,F,university,married,39
23397,F,university,married,38
23398,F,high school,married,32
23399,F,university,married,32
23400,F,high school,single,35
23401,F,graduate school,married,40
23402,F,university,single,46
23403,F,high school,married,48
23404,F,graduate school,single,33
23405,F,high school,single,33
23406,F,graduate school,single,34
23407,F,university,others,34
23408,F,university,single,35
23409,F,university,single,48
23410,F,unknown,married,43
23411,F,university,married,42
23412,F,university,single,30
23413,F,university,married,32
23414,F,university,married,34
23415,F,university,married,38
23416,F,university,married,46
23417,F,graduate school,married,44
23418,F,graduate school,married,40
23419,F,university,single,38
23420,F,university,married,32
23421,F,graduate school,single,32
23422,F,university,married,32
23423,F,high school,married,39
23424,F,graduate school,single,34
23425,F,graduate school,single,31
23426,F,university,married,34
23427,F,university,married,29
23428,F,high school,single,33
23429,F,university,married,40
23430,F,graduate school,single,28
23431,F,university,married,37
23432,F,graduate school,single,29
23433,F,university,married,33
23434,F,university,single,44
23435,F,graduate school,married,36
23436,F,university,married,31
23437,F,university,married,37
23438,F,university,married,34
23439,F,high school,single,39
23440,F,graduate school,single,32
23441,F,university,single,34
23442,F,graduate school,married,40
23443,F,university,married,43
23444,F,university,married,38
23445,F,university,single,33
23446,F,university,married,47
23447,F,university,married,39
23448,F,high school,married,36
23449,F,unknown,single,45
23450,F,high school,single,44
23451,F,graduate school,single,34
23452,F,university,single,34
23453,F,university,married,34
23454,F,graduate school,married,36
23455,F,university,single,31
23456,F,graduate school,single,33
23457,F,graduate school,single,37
23458,F,high school,married,41
23459,F,university,married,44
23460,F,university,married,40
23461,F,graduate school,single,38
23462,F,graduate school,married,44
23463,F,graduate school,single,46
23464,F,university,single,46
23465,F,university,married,32
23466,F,university,married,33
23467,F,graduate school,married,35
23468,F,others,single,30
23469,F,university,married,39
23470,F,high school,married,31
23471,F,graduate school,single,31
23472,F,high school,married,30
23473,F,graduate school,single,31
23474,F,graduate school,single,31
23475,F,high school,single,31
23476,F,graduate school,single,31
23477,F,graduate school,single,32
23478,F,university,single,30
23479,F,graduate school,single,32
23480,F,university,single,31
23481,F,graduate school,single,31
23482,F,graduate school,single,30
23483,F,university,married,30
23484,F,university,married,31
23485,F,university,married,31
23486,F,graduate school,single,32
23487,F,graduate school,married,32
23488,F,graduate school,single,33
23489,F,graduate school,single,32
23490,F,university,single,33
23491,F,graduate school,single,33
23492,F,high school,married,33
23493,F,university,married,32
23494,F,graduate school,single,32
23495,F,graduate school,single,32
23496,F,university,single,31
23497,F,graduate school,single,32
23498,F,graduate school,single,33
23499,F,graduate school,single,33
23500,F,university,married,33
23501,F,graduate school,single,31
23502,F,university,single,31
23503,F,university,single,31
23504,F,university,married,33
23505,F,graduate school,single,33
23506,F,university,single,33
23507,F,graduate school,single,33
23508,F,graduate school,single,32
23509,F,graduate school,single,31
23510,F,graduate school,married,31
23511,F,graduate school,single,32
23512,F,university,single,32
23513,F,graduate school,single,31
23514,F,graduate school,married,30
23515,F,university,married,30
23516,F,graduate school,single,32
23517,F,university,married,34
23518,F,university,single,34
23519,F,graduate school,single,33
23520,F,graduate school,married,36
23521,F,university,married,36
23522,F,university,married,35
23523,F,university,married,45
23524,F,high school,married,46
23525,F,university,married,47
23526,F,university,married,35
23527,F,graduate school,married,49
23528,F,university,single,36
23529,F,graduate school,single,36
23530,F,university,married,35
23531,F,university,married,37
23532,F,high school,single,45
23533,F,university,married,35
23534,F,graduate school,married,46
23535,F,university,married,40
23536,F,graduate school,married,36
23537,F,graduate school,married,38
23538,F,university,married,47
23539,F,graduate school,single,36
23540,F,graduate school,married,40
23541,F,university,single,45
23542,F,graduate school,single,33
23543,F,university,single,41
23544,F,graduate school,married,38
23545,F,graduate school,single,44
23546,F,high school,married,37
23547,F,graduate school,married,38
23548,F,graduate school,married,39
23549,F,university,single,35
23550,F,university,married,39
23551,F,university,married,35
23552,F,graduate school,married,36
23553,F,university,married,43
23554,F,graduate school,married,44
23555,F,high school,single,48
23556,F,university,married,39
23557,F,university,single,39
23558,F,graduate school,single,34
23559,F,university,single,34
23560,F,university,single,34
23561,F,graduate school,single,36
23562,F,university,married,36
23563,F,graduate school,single,36
23564,F,unknown,married,39
23565,F,university,single,36
23566,F,high school,married,33
23567,F,graduate school,single,37
23568,F,university,married,43
23569,F,graduate school,married,43
23570,F,graduate school,single,37
